time,computer_source,user,computer_dest,label
1504803,C600536,U618576,C916004,0
1504839,C708478,U016888,C395501,0
1504854,C038987,U741204,C816468,0
1504854,C038987,U741204,C816468,0
1504861,C299732,U402574,C639409,0
1504875,C654918,U280373,C719903,0
1504875,C654918,U280373,C719903,0
1504907,C080203,U981449,C104511,0
1504951,C248130,U648390,C664214,0
1504951,C248130,U648390,C664214,0
1504968,VPN,U886884,EnterpriseAppServer,0
1504970,VPN,U024154,C184217,0
1504980,VPN,U024154,C911738,0
1505004,EnterpriseAppServer,U643059,C322197,0
1505138,C055001,U168509,C123763,0
1505143,VPN,U024154,C474112,0
1505167,C464579,U106827,C923416,0
1505167,C464579,U106827,C923416,0
1505367,EnterpriseAppServer,U853591,C322197,0
1505367,C744357,U403419,C255415,0
1505450,C044772,U715003,EnterpriseAppServer,0
1505529,C886028,U000708,C291378,0
1505743,C466901,U626876,C291378,0
1505762,C206546,U206033,C439231,0
1505780,C206546,U800784,C752809,0
1505818,C206546,U192765,C942538,0
1505897,C206546,U504749,C552573,0
1505897,C206546,U504749,C552573,0
1505917,C869900,U300884,C220995,0
1506093,C047620,U876234,C211625,0
1506119,C770259,U280670,C070521,0
1506120,C600536,U618576,C916004,0
1506137,C038987,U741204,C816468,0
1506137,C038987,U741204,C816468,0
1506150,C206546,U341945,C884304,0
1506156,C038987,U741204,C707411,0
1506197,C705108,U637425,C211625,0
1506246,C079636,U523707,C916004,0
1506259,VPN,U235899,EnterpriseAppServer,0
1506262,C242464,U953413,C639874,0
1506319,C055001,U011772,C123763,0
1506393,C793286,U109731,C291378,0
1506410,C206546,U150507,C983807,0
1506444,C143140,U982845,C794855,0
1506444,C143140,U982845,C794855,0
1506562,C108369,U151761,C110150,0
1506562,C108369,U151761,C110150,0
1506586,VPN,AppService,EnterpriseAppServer,0
1506586,VPN,AppService,EnterpriseAppServer,0
1506633,C055001,U168509,C123763,0
1506665,C947675,U934729,C172449,0
1506665,C947675,U934729,C172449,0
1506700,C242464,U953413,C639874,0
1506704,C206546,U831778,C146253,0
1506704,C206546,U831778,C146253,0
1506716,C228022,U447378,C715733,0
1506718,C698377,U857262,C093915,0
1506718,C698377,U857262,C093915,0
1506718,C206546,U148859,C223937,0
1506749,C206546,U411321,C492567,0
1506754,C206546,U743350,C104285,0
1506986,C206546,U198702,C555993,0
1507010,C206546,U275545,C886820,0
1507026,C828492,U001230,C787462,0
1507046,C002121,U641794,C284248,0
1507051,C055001,U011772,C123763,0
1507128,C715617,U853591,C805594,0
1507167,C206546,U380492,C017792,0
1507213,C002121,U641794,C350644,0
1507239,C862920,U067891,C546435,0
1507239,C862920,U067891,C546435,0
1507244,C122746,U990393,C395501,0
1507273,C047620,U876234,C664214,0
1507273,C047620,U876234,C664214,0
1507297,C355169,U583334,C830785,0
1507297,C355169,U583334,C830785,0
1507349,C850410,U882674,C738235,0
1507415,VPN,U279235,EnterpriseAppServer,0
1507416,C942155,U572698,C706544,0
1507421,C735514,U291569,C296766,0
1507421,C735514,U291569,C296766,0
1507431,VPN,U024154,C474112,0
1507475,C719903,U280373,C930333,0
1507486,C206546,U927141,C002286,0
1507492,VPN,U648261,C739032,0
1507534,C793286,U109731,C291378,0
1507538,C206546,U551859,C186428,0
1507597,VPN,U024154,C484824,0
1507714,C969387,U905110,C291378,0
1507834,C527439,U361212,C291378,0
1507890,C381939,U994285,C164466,0
1507901,C460683,U684358,C709791,0
1507901,C460683,U684358,C709791,0
1507907,C296454,U987774,EnterpriseAppServer,0
1507925,C355169,U686873,C830785,0
1507925,C355169,U686873,C830785,0
1507927,C753523,U595074,C463014,0
1508031,C228022,Administrator,C133728,0
1508038,C698367,U037377,C251661,0
1508069,C206546,U644112,C044454,0
1508263,EnterpriseAppServer,U810686,C322197,0
1508281,C368808,U190795,C790128,0
1508291,C625603,U040425,C575367,0
1508291,C048009,U253287,C791853,0
1508291,C048009,U253287,C791853,0
1508300,C047620,U405872,C211625,0
1508326,C886966,U827203,C291378,0
1508466,C993678,U452437,C140913,0
1508468,C698367,U037377,C251661,0
1508484,C442923,U392750,C291378,0
1508488,C299732,U403510,C639409,0
1508520,C649154,U074831,C093279,0
1508729,C283798,U258015,C445881,0
1508737,VPN,U024154,C894088,0
1508743,C244768,U768460,C938981,0
1508747,VPN,U024154,C581624,0
1508763,C038987,U741204,C816468,0
1508763,C038987,U741204,C816468,0
1508780,VPN,U024154,C807801,0
1508794,C055001,U011772,C123763,0
1508799,VPN,U024154,C698972,0
1508814,C983690,U438117,C306855,0
1508814,C983690,U438117,C306855,0
1508849,C206546,U196455,C926401,0
1508849,C206546,U196455,C926401,0
1508907,C206546,U341945,C884304,0
1508953,C206546,U522332,C339752,0
1508958,C698310,U213949,C291378,0
1509005,C250553,U603951,C500292,0
1509005,C250553,U603951,C500292,0
1509036,C009312,U807441,C445881,0
1509094,C248130,U397253,C211625,0
1509097,C206546,U055223,C835004,0
1509097,C206546,U055223,C835004,0
1509145,C698367,U037377,C251661,0
1509187,VPN,U024154,EnterpriseAppServer,0
1509256,C156496,U909309,C395501,0
1509321,C844479,U619782,C377838,0
1509321,C844479,U619782,C377838,0
1509376,C009312,U807441,C445881,0
1509407,C759539,U208549,C073704,0
1509432,C814592,U515991,C986714,0
1509440,C206546,U570463,C531828,0
1509452,C206546,U752979,C462006,0
1509477,VPN,U024154,EnterpriseAppServer,0
1509497,C009312,U807441,C445881,0
1509537,C298039,U743804,EnterpriseAppServer,0
1509623,C436231,U346411,C633051,0
1509623,C436231,U346411,C633051,0
1509671,C436231,U852734,C633051,0
1509709,C206546,U150507,C983807,0
1509741,C206546,U643724,C317953,0
1509759,C206546,U178180,C487570,0
1509816,C577360,U337263,C310432,0
1509844,C206546,U198702,C555993,0
1509880,C661531,U667231,C624885,0
1509880,C661531,U667231,C624885,0
1509904,C332165,U602378,C289382,0
1509904,C332165,U602378,C289382,0
1509944,VPN,U279235,EnterpriseAppServer,0
1510050,C585999,U437567,C286162,0
1510071,C206546,U522332,C339752,0
1510136,C527439,U361212,C291378,0
1510151,VPN,U279235,EnterpriseAppServer,0
1510224,C038987,U741204,C707411,0
1510289,C275884,U089216,C445881,0
1510323,C023011,U721322,C659272,0
1510422,C206546,U087757,C284103,0
1510444,C108369,U151761,C110150,0
1510444,C108369,U151761,C110150,0
1510571,C038987,U741204,C707411,0
1510577,C411851,U447523,C029382,0
1510577,C411851,U447523,C029382,0
1510593,C814592,U515991,C986714,0
1510766,C206546,U743350,C104285,0
1510814,C843426,U109559,C014546,0
1510884,C585999,U437567,C286162,0
1510936,C983690,U438117,C306855,0
1510936,C983690,U438117,C306855,0
1510963,C399174,U126990,C834715,0
1510966,C206546,U022274,C306919,0
1511010,C206546,U966482,C200205,0
1511041,C206546,U069499,C797975,0
1511041,C206546,U069499,C797975,0
1511048,C610814,U080700,C652412,0
1511139,C206546,U148859,C223937,0
1511214,C657858,U890570,C734840,0
1511214,C657858,U890570,C734840,0
1511227,C206546,U280124,C418023,0
1511227,C206546,U280124,C418023,0
1511253,C828492,U001230,C876177,0
1511257,C585999,U437567,C472560,0
1511276,C834923,U305351,C882989,0
1511276,C834923,U305351,C882989,0
1511301,C828492,U824658,C876177,0
1511320,C116081,U511110,C094554,0
1511320,C116081,U511110,C094554,0
1511332,C002475,U511703,C485977,0
1511341,C206546,U380492,C017792,0
1511568,VPN,U663891,EnterpriseAppServer,0
1511584,VPN,U969434,EnterpriseAppServer,0
1511608,C671907,U434521,C291378,0
1511608,C671907,U434521,C291378,0
1511613,C197521,U619750,C726518,0
1511626,C983690,U438117,C306855,0
1511626,C983690,U438117,C306855,0
1511648,C002475,U511703,C485977,0
1511677,C048009,U253287,C791853,0
1511677,C048009,U253287,C791853,0
1511684,C719903,U280373,C930333,0
1511746,C242929,U104998,C567126,0
1511746,C242929,U104998,C567126,0
1511769,C553503,U501967,C664214,0
1511769,C553503,U501967,C664214,0
1511809,C585999,U423857,C186498,0
1511809,C585999,U423857,C186498,0
1511811,C206546,U854867,C207275,0
1511837,C780914,U940040,C306855,0
1511837,C780914,U940040,C306855,0
1511847,C714028,U655803,C306855,0
1511847,C714028,U655803,C306855,0
1511899,C197521,U619750,C858053,0
1511921,VPN,U703614,EnterpriseAppServer,0
1511937,C871613,U898615,C664214,0
1511937,C871613,U898615,C664214,0
1511953,C780914,U256695,C306855,0
1511953,C780914,U256695,C306855,0
1511999,C983690,U438117,C306855,0
1511999,C983690,U438117,C306855,0
1512123,C983690,U438117,C306855,0
1512123,C983690,U438117,C306855,0
1512147,C535288,U451666,C313779,0
1512208,C600536,U618576,C652157,0
1512216,C901769,U824084,C593577,0
1512265,C780914,U256695,C306855,0
1512265,C780914,U256695,C306855,0
1512299,C600536,U618576,C529764,0
1512320,VPN,U902997,EnterpriseAppServer,0
1512374,C504107,U534310,C513827,0
1512374,C504107,U534310,C513827,0
1512465,C376934,U973220,C562736,0
1512465,C376934,U973220,C562736,0
1512510,C990752,U408610,C291378,0
1512541,C082092,U802553,C905680,0
1512552,C657858,U890570,C734840,0
1512552,C657858,U890570,C734840,0
1512561,C206546,U380492,C017792,0
1512591,C206546,U280124,C418023,0
1512591,C206546,U280124,C418023,0
1512660,C317356,U272668,C395501,0
1512788,C206546,U087757,C284103,0
1512856,C786792,U635619,C008372,0
1512876,C219121,U593020,C644087,0
1512906,C244768,U768460,C378365,0
1512936,C274693,U640501,C145215,0
1512974,C213110,U242146,C125261,0
1512974,C213110,U242146,C125261,0
1512997,C814791,U409209,C707918,0
1512997,C814791,U409209,C707918,0
1513019,C244768,U768460,C675476,0
1513048,C073202,U512636,EnterpriseAppServer,0
1513061,VPN,U648261,C739032,0
1513083,C814791,U409209,C707918,0
1513083,C814791,U409209,C707918,0
1513090,EnterpriseAppServer,U512636,C118495,0
1513163,C814791,U409209,C707918,0
1513163,C814791,U409209,C707918,0
1513244,C206546,U504749,C552573,0
1513244,C206546,U504749,C552573,0
1513277,C206546,U380492,C017792,0
1513284,C244768,U768460,C937733,0
1513286,C116081,U511110,C094554,0
1513286,C116081,U511110,C094554,0
1513353,C983690,U438117,C330569,0
1513367,C213919,U029966,C134467,0
1513367,C213919,U029966,C134467,0
1513405,C922201,U171337,C203703,0
1513448,C759539,U208549,C158623,0
1513452,C206546,U275545,C886820,0
1513481,C585999,U437567,C186498,0
1513505,C770259,U280670,C070521,0
1513700,C290394,U840393,C434108,0
1513751,C116081,U511110,C094554,0
1513751,C116081,U511110,C094554,0
1513757,C206546,U854867,C207275,0
1513865,VPN,U703614,EnterpriseAppServer,0
1513874,C129828,U035071,C235897,0
1513874,C129828,U035071,C235897,0
1513928,C206546,U643724,C186428,0
1513963,C206546,U411321,C492567,0
1514001,C983690,U438117,C330569,0
1514015,C236461,U035571,C380729,0
1514015,C236461,U035571,C380729,0
1514049,C116081,U511110,C156925,0
1514128,VPN,U461766,C296412,0
1514146,C720864,U032067,C485977,0
1514146,C720864,U032067,C485977,0
1514152,C206546,U297403,C186428,0
1514172,C213374,U289601,C291378,0
1514223,C206546,U341945,C884304,0
1514230,C033863,U679119,C291378,0
1514234,C437829,U311609,C906914,0
1514234,C437829,U311609,C906914,0
1514243,C116081,U511110,C094554,0
1514243,C116081,U511110,C094554,0
1514247,C399174,U126990,C834715,0
1514304,C108369,U151761,C110150,0
1514304,C108369,U151761,C110150,0
1514304,C244768,U768460,C399620,0
1514311,C742377,U112390,C726518,0
1514386,C698367,U037377,C586859,0
1514417,C324304,U480833,EnterpriseAppServer,0
1514438,C942155,U572698,C706544,0
1514563,VPN,U663891,EnterpriseAppServer,0
1514565,VPN,U663891,C852153,0
1514567,VPN,U663891,C296412,0
1514569,VPN,U663891,C416132,0
1514572,VPN,U663891,C404369,0
1514737,C206546,U927141,C002286,0
1514798,C206546,U643724,C186428,0
1514853,VPN,U616664,EnterpriseAppServer,0
1514853,VPN,U616664,EnterpriseAppServer,0
1514859,VPN,U024154,EnterpriseAppServer,0
1514904,C244768,U934794,C399620,0
1514910,C947918,U677416,C621735,0
1514926,C271443,U506574,C274343,0
1514946,C044772,U968542,EnterpriseAppServer,0
1514970,C206546,U752979,C462006,0
1515005,C038987,U741204,C816468,0
1515005,C038987,U741204,C816468,0
1515054,C363168,U250628,C291378,0
1515058,C525562,U144268,C102246,0
1515082,C460527,U231379,C395501,0
1515143,C686699,U265778,C403349,0
1515194,C140104,U307890,C291378,0
1515335,C389039,U741704,C664214,0
1515335,C389039,U741704,C664214,0
1515345,C657858,U890570,C399620,0
1515449,C206546,U522332,C339752,0
1515515,C703498,U354457,C197027,0
1515574,C194792,U869291,C736586,0
1515723,C906365,U475186,C442117,0
1515730,C206546,U198702,C555993,0
1515735,EnterpriseAppServer,U447607,C296412,0
1515752,C009588,U781814,C291378,0
1515801,C707103,U933240,C582026,0
1515835,C906365,U475186,C552822,0
1515865,C282520,U242041,C986243,0
1515876,C786792,U849521,C200205,0
1516015,C236461,U035571,C380729,0
1516015,C236461,U035571,C380729,0
1516023,C535288,U451666,C313779,0
1516065,EnterpriseAppServer,U688301,C884653,0
1516071,VPN,U941914,C579203,0
1516071,VPN,U941914,C579203,0
1516102,C203026,U924667,C291378,0
1516157,C206546,U910473,C074995,0
1516157,C206546,U910473,C074995,0
1516251,EnterpriseAppServer,U688301,C296412,0
1516257,C657858,U890570,C399620,0
1516313,C197510,U503367,C664214,0
1516313,C197510,U503367,C664214,0
1516380,EnterpriseAppServer,U688301,C416132,0
1516396,EnterpriseAppServer,U688301,C404369,0
1516475,C206546,U522629,C186551,0
1516577,C686699,U200733,C403349,0
1516577,C686699,U200733,C403349,0
1516602,C206546,U209708,C223332,0
1516602,C206546,U209708,C223332,0
1516613,C434746,U879750,C196996,0
1516633,C483929,U602468,C658648,0
1516634,C403469,U951954,C774964,0
1516672,C023550,U675827,C395501,0
1516674,C886966,U827203,C291378,0
1516725,C770259,U280670,C070521,0
1516777,C770259,U280670,C070521,0
1516961,C055001,U168509,C658648,0
1516961,C055001,U168509,C658648,0
1516978,C206546,U235899,C835004,0
1516978,C206546,U235899,C835004,0
1517003,C525562,U144268,C102246,0
1517059,C206546,U055223,C835004,0
1517059,C206546,U055223,C835004,0
1517062,C901769,U824084,C593577,0
1517132,VPN,U663891,C296412,0
1517135,C244768,U934794,C399620,0
1517178,C770259,U280670,C070521,0
1517311,C197521,U619750,C726518,0
1517343,C910401,U924479,C536810,0
1517343,C910401,U924479,C536810,0
1517351,C206546,U522332,C339752,0
1517363,C244768,U934794,C399620,0
1517466,C612934,U852109,C395501,0
1517525,C023550,U675827,C395501,0
1517590,C742377,U112390,C726518,0
1517611,C753523,U595074,C463014,0
1517682,C023011,U721322,C659272,0
1517692,C206546,U276865,C887746,0
1517692,C206546,U276865,C887746,0
1517758,VPN,U235899,EnterpriseAppServer,0
1517805,C483929,U602468,C658648,0
1517965,VPN,U279235,EnterpriseAppServer,0
1518034,C206546,U350117,C475346,0
1518065,VPN,U663891,EnterpriseAppServer,0
1518111,C597356,U837118,C445881,0
1518119,C742168,U158145,C904210,0
1518148,C574566,U895946,C291378,0
1518228,VPN,U002920,EnterpriseAppServer,0
1518242,C023550,U675827,C395501,0
1518246,C206546,U198702,C555993,0
1518267,EnterpriseAppServer,U688301,EnterpriseAppServer,0
1518287,C808717,U854892,C395501,0
1518287,C808717,U854892,C395501,0
1518404,C206546,U148859,C223937,0
1518433,C731404,U544220,C580597,0
1518433,C731404,U544220,C580597,0
1518455,C274105,U640357,C995183,0
1518470,C206546,U643724,C186428,0
1518531,C206546,U341945,C884304,0
1518537,C742168,U158145,C904210,0
1518597,C206546,U069499,C797975,0
1518597,C206546,U069499,C797975,0
1518629,VPN,U308340,C173354,0
1518652,VPN,U902997,EnterpriseAppServer,0
1518763,C093915,Administrator,C966901,0
1518766,C137514,U385412,C587127,0
1518869,C468321,U265778,C203481,0
1518875,VPN,U822901,EnterpriseAppServer,0
1518885,C055001,U168509,C658648,0
1518885,C055001,U168509,C658648,0
1518900,C686699,U200733,C403349,0
1518900,C686699,U200733,C403349,0
1518984,C417769,U869136,C677335,0
1518984,C417769,U869136,C677335,0
1519039,C085042,U621067,C106124,0
1519039,C085042,U621067,C106124,0
1519057,C910401,U924479,C536810,0
1519057,C910401,U924479,C536810,0
1519068,C258190,U623618,C625078,0
1519100,C023550,U675827,C395501,0
1519140,C206546,U615404,C588240,0
1519141,C258381,U328806,C140632,0
1519146,C889914,U378651,C291378,0
1519195,VPN,U524909,EnterpriseAppServer,0
1519195,VPN,U524909,EnterpriseAppServer,0
1519229,C206546,U380492,C017792,0
1519295,C206546,U743350,C104285,0
1519343,C535288,U451666,C313779,0
1519403,C742168,U158145,C904210,0
1519458,C213919,U029966,C134467,0
1519458,C213919,U029966,C134467,0
1519466,C434746,U879750,C419083,0
1519466,C434746,U879750,C419083,0
1519508,VPN,U279235,EnterpriseAppServer,0
1519528,C244768,U934794,C399620,0
1519557,C468321,U265778,C203481,0
1519567,C742168,U158145,C904210,0
1519585,C206546,U280124,C418023,0
1519585,C206546,U280124,C418023,0
1519598,C922201,U063176,C884610,0
1519598,C922201,U063176,C884610,0
1519678,VPN,U616664,EnterpriseAppServer,0
1519683,VPN,U524909,EnterpriseAppServer,0
1519696,C213919,U029966,C134467,0
1519696,C213919,U029966,C134467,0
1519718,C206546,U551859,C186428,0
1519724,VPN,U616664,EnterpriseAppServer,0
1519754,C067559,Administrator,C802070,0
1519754,C067559,Administrator,C802070,0
1519762,C525310,U204569,C043604,0
1519762,C525310,U204569,C043604,0
1519781,C399174,U126990,C834715,0
1519784,VPN,U616664,EnterpriseAppServer,0
1519877,C468321,U265778,C203481,0
1519907,C742168,U158145,C904210,0
1519918,C242464,U953413,C069568,0
1519963,C206546,U416717,C825721,0
1519963,C206546,U416717,C825721,0
1520012,C206546,U504749,C552573,0
1520012,C206546,U504749,C552573,0
1520106,C206546,U192765,C942538,0
1520193,C324304,U480833,EnterpriseAppServer,0
1520209,C707103,U933240,C582026,0
1520210,VPN,U509746,C291378,0
1520244,C641982,U225051,C693444,0
1520245,C850116,U103377,C299920,0
1520308,C106984,U269851,C499710,0
1520359,C245162,U111780,C732821,0
1520399,C206546,U717349,C395420,0
1520399,C206546,U717349,C395420,0
1520472,C073202,U512636,EnterpriseAppServer,0
1520532,C186636,U948621,C916076,0
1520532,C186636,U948621,C916076,0
1520539,C206546,U280352,C395420,0
1520539,C206546,U280352,C395420,0
1520620,C920228,U901321,C291378,0
1520647,C597356,U837118,C445881,0
1520683,C206546,U752979,C462006,0
1520684,C073202,U512636,EnterpriseAppServer,0
1520710,C753615,U581279,C180082,0
1520736,C206546,U209708,C223332,0
1520736,C206546,U209708,C223332,0
1520747,C468321,U265778,C203481,0
1520749,EnterpriseAppServer,U512636,C118495,0
1520782,C206546,U275545,C886820,0
1520790,C657858,U890570,C734840,0
1520790,C657858,U890570,C734840,0
1520807,VPN,U209708,EnterpriseAppServer,0
1520868,C206546,U236478,C605574,0
1520881,C721324,U289276,C599075,0
1520881,C721324,U289276,C599075,0
1520905,C720194,U215399,C929542,0
1520967,C472853,U242331,C625078,0
1520967,C472853,U242331,C625078,0
1520993,C720194,U215399,C929542,0
1521142,C206546,U411321,C492567,0
1521327,C206546,U341945,C884304,0
1521344,C324304,U775371,C375796,0
1521344,C324304,U775371,C375796,0
1521482,C337258,U173667,C395501,0
1521496,C208293,U932381,C291378,0
1521598,C731212,U012684,C970757,0
1521612,C850116,U103377,C299920,0
1521619,C731212,U012684,C257894,0
1521712,C206546,U198702,C555993,0
1521729,C197510,U503367,C664214,0
1521729,C197510,U503367,C664214,0
1521818,C219121,U593020,C644087,0
1521832,C434746,U879750,C419083,0
1521832,C434746,U879750,C419083,0
1521902,C641982,U223822,C752539,0
1521983,C206546,U927141,C002286,0
1522043,C812819,U024814,C960672,0
1522043,C812819,U024814,C960672,0
1522057,VPN,U616664,EnterpriseAppServer,0
1522057,VPN,U616664,EnterpriseAppServer,0
1522108,C420380,U169757,C211625,0
1522111,VPN,U616664,EnterpriseAppServer,0
1522133,C261343,U830610,C154413,0
1522151,C271443,U270076,C096984,0
1522151,C271443,U270076,C096984,0
1522164,C219121,U593020,C091072,0
1522182,C641982,U223822,C851772,0
1522216,C206546,U752979,C462006,0
1522223,VPN,AppService,EnterpriseAppServer,0
1522234,C492567,U411321,C308866,0
1522282,C202555,U895120,C679661,0
1522316,C202555,U895120,C241524,0
1522402,C070384,U574243,C513447,0
1522463,C206546,U522332,C339752,0
1522525,C720864,U032067,C006895,0
1522525,C720864,U032067,C006895,0
1522551,C261502,U802553,C905680,0
1522567,C535288,U451666,C313779,0
1522595,C936297,U795366,C972678,0
1522595,C936297,U795366,C972678,0
1522596,C922201,U063176,C884610,0
1522596,C922201,U063176,C884610,0
1522626,C206546,U411321,C492567,0
1522649,C831648,U788153,C395501,0
1522699,C206546,U367957,C683267,0
1522779,C206546,U367957,C683267,0
1522810,C536675,U807069,C844065,0
1522834,C291086,U719231,C539287,0
1522868,C906365,U475186,C881074,0
1522877,C038987,U741204,C816468,0
1522877,C038987,U741204,C816468,0
1522926,C468321,U265778,C203481,0
1522926,C468321,U242307,C203481,0
1522926,C468321,U242307,C203481,0
1522926,C468321,U265778,C203481,0
1522926,C468321,U265778,C203481,0
1522936,C080203,U981449,C104511,0
1522940,C221752,U427735,C906551,0
1523020,C209673,U194469,C981237,0
1523061,VPN,U663891,C296412,0
1523077,C468321,U265778,C203481,0
1523137,C206546,U148859,C223937,0
1523148,VPN,U279235,EnterpriseAppServer,0
1523156,C206546,U206145,C771910,0
1523161,VPN,U969434,EnterpriseAppServer,0
1523184,VPN,U663891,C416132,0
1523205,C835004,U235899,C257894,0
1523207,EnterpriseAppServer,AppService,EnterpriseAppServer,0
1523279,C468321,U265778,C992498,0
1523284,VPN,U663891,C404369,0
1523314,C324304,U775371,C375796,0
1523314,C324304,U775371,C375796,0
1523316,C206546,U512474,C541838,0
1523340,VPN,U969434,EnterpriseAppServer,0
1523386,C236461,U403419,C255415,0
1523395,C206546,U276865,C887746,0
1523395,C206546,U276865,C887746,0
1523406,C580193,U037377,C586859,0
1523413,C427470,U384637,C337732,0
1523413,C427470,U384637,C337732,0
1523496,C206546,U824084,C593577,0
1523564,C580193,U037377,C251661,0
1523571,C206546,U055223,C835004,0
1523571,C206546,U055223,C835004,0
1523597,C206546,U910473,C074995,0
1523597,C206546,U910473,C074995,0
1523655,C557979,U308544,C922595,0
1523686,C835004,U235899,C970757,0
1523751,C557979,U928377,C922595,0
1523812,C337258,U173667,C395501,0
1523815,C209673,U194469,C981237,0
1523893,C843426,U109559,C014546,0
1523974,C468321,U265778,C992498,0
1524068,C047620,U405872,C617604,0
1524068,C047620,U405872,C617604,0
1524122,C525562,U144268,C102246,0
1524259,C535288,U451666,C313779,0
1524267,C261502,U802553,C905680,0
1524270,C206546,U554637,C225759,0
1524278,C734840,U890570,C399620,0
1524338,C276690,U382084,C908480,0
1524414,C033863,U679119,C291378,0
1524428,C468321,U265778,C403349,0
1524536,C904122,U523210,C134184,0
1524536,C904122,U523210,C134184,0
1524569,C892603,U384637,C337732,0
1524569,C892603,U384637,C337732,0
1524574,C209673,U194469,C981237,0
1524639,C483929,U602468,C224756,0
1524659,C206546,U178180,C487570,0
1524773,C999020,U778557,C145215,0
1524773,C999020,U778557,C145215,0
1524782,C922201,U063176,C884610,0
1524782,C922201,U063176,C884610,0
1524820,C686699,U599758,C939275,0
1524820,C686699,U599758,C939275,0
1524877,C468321,U265778,C613249,0
1524898,C283793,U651968,C622988,0
1524964,C492567,U411321,C308866,0
1525104,C468321,U265778,C406176,0
1525123,C719903,U280373,C172540,0
1525150,C742377,U112390,C726518,0
1525190,C206546,U997724,C257524,0
1525190,C206546,U997724,C257524,0
1525194,C580193,U037377,C251661,0
1525213,C850116,U103377,C299920,0
1525252,C244768,U245039,C399620,0
1525331,C093915,U533030,C966901,0
1525331,C093915,U533030,C966901,0
1525356,C468321,U265778,C992498,0
1525365,C206546,U198702,C555993,0
1525398,C209673,U194469,C981237,0
1525453,C812819,U024814,C960672,0
1525453,C812819,U024814,C960672,0
1525471,C742168,U158145,C904210,0
1525525,C559861,U603951,C500292,0
1525525,C559861,U603951,C500292,0
1525534,C468321,U265778,C406176,0
1525552,C144472,U584459,C291378,0
1525574,C038987,U741204,C816468,0
1525574,C038987,U741204,C816468,0
1525585,C580193,U037377,C586859,0
1525614,C236461,U403419,C255415,0
1525654,C129828,U035071,C235897,0
1525654,C129828,U035071,C235897,0
1525654,C120435,U536793,C291378,0
1525666,C801264,U487922,C291378,0
1525675,C206546,U522332,C339752,0
1525701,C468321,U265778,C613249,0
1525769,C209673,U915523,C981237,0
1525776,C468321,U265778,C992498,0
1525807,C277760,U240620,C480084,0
1525807,C277760,U240620,C480084,0
1525815,C206546,U668517,C809543,0
1525889,C206546,U069499,C797975,0
1525889,C206546,U069499,C797975,0
1525943,C271443,U506574,C589905,0
1525955,C044772,U968542,EnterpriseAppServer,0
1526022,C002475,U511703,C438147,0
1526059,ActiveDirectory,U455894,ActiveDirectory,0
1526075,ActiveDirectory,U455894,ActiveDirectory,0
1526128,C002475,U511703,C938030,0
1526155,C186636,U948621,C916076,0
1526155,C186636,U948621,C916076,0
1526254,ActiveDirectory,U455894,ActiveDirectory,0
1526301,C206546,U813886,C069568,0
1526301,C206546,U813886,C069568,0
1526310,C657858,U245039,C734840,0
1526326,C657858,U890570,C734840,0
1526326,C657858,U890570,C734840,0
1526341,C735514,U312989,C370123,0
1526458,ActiveDirectory,U455894,ActiveDirectory,0
1526464,ActiveDirectory,U455894,ActiveDirectory,0
1526476,C468321,U265778,C406176,0
1526516,C206546,U935190,C326145,0
1526551,C274105,U640357,C995183,0
1526557,C759802,U281842,C513827,0
1526557,C759802,U281842,C513827,0
1526560,C194792,U869291,C736586,0
1526618,C917169,U948099,C311936,0
1526618,C917169,U948099,C311936,0
1526667,C206546,U504749,C552573,0
1526667,C206546,U504749,C552573,0
1526701,C206546,U148859,C223937,0
1526771,C850116,U103377,C485541,0
1526778,C206546,U945607,C519547,0
1527040,C174010,U382084,C341877,0
1527040,C174010,U382084,C341877,0
1527114,C580193,U037377,C251661,0
1527147,C139916,U724397,C143699,0
1527147,C139916,U724397,C143699,0
1527270,C571801,U307865,C291378,0
1527272,C206546,U752979,C462006,0
1527288,C778625,U929365,C028189,0
1527314,C720194,U215399,C929542,0
1527325,C731212,U012684,C257894,0
1527349,C580193,U037377,C870485,0
1527401,C206546,U743350,C104285,0
1527502,C206546,U312938,C287454,0
1527560,C254819,U962003,C197991,0
1527608,C456254,U056232,C291378,0
1527752,C073202,U512636,EnterpriseAppServer,0
1527773,EnterpriseAppServer,U286198,C794870,0
1527773,EnterpriseAppServer,U286198,C794870,0
1527777,C174010,U382084,C341877,0
1527777,C174010,U382084,C341877,0
1527845,C174010,U382084,C341877,0
1527845,C174010,U382084,C341877,0
1527859,C836378,U546831,C395501,0
1527881,C206546,U286198,C794870,0
1527881,C206546,U286198,C794870,0
1527901,C206546,U160717,C610792,0
1527907,VPN,U308340,C173354,0
1527942,C721324,U289276,C599075,0
1527942,C721324,U289276,C599075,0
1527981,C206546,U037882,C372750,0
1527987,C206546,U801054,C775418,0
1527987,C206546,U801054,C775418,0
1527997,VPN,U886884,EnterpriseAppServer,0
1528097,VPN,U024154,EnterpriseAppServer,0
1528168,C211906,U707957,C291378,0
1528331,C002121,U641794,C284248,0
1528396,C587673,U748199,C291378,0
1528413,C206546,U504749,C403913,0
1528413,C206546,U504749,C403913,0
1528611,C206546,U365978,C762522,0
1528726,C434746,U879750,C196996,0
1528882,C898419,U179950,C291378,0
1528949,C206546,U341945,C884304,0
1528995,C679250,U203147,C154413,0
1529021,C206546,U178180,C487570,0
